FechaPublicacion,Fecha,CodigoLinea,NombreLinea,CodigoOperador,FPO,Sistema,Tension,Longitud,ParticipacionLineaNivelTension,ParticipacionLineaTotal,LongitudNivelTension,LongitudTotal,CodigoSubAreaOperativa,CodigoAreaOperativa,CodigoSubestacionOrigen,CodigoAreaOperativaOrigen,CodigoSubAreaOperativaOrigen,CodigoSubestacionDestino,CodigoAreaOperativaDestino,CodigoSubAreaOperativaDestino,CodigoDuracion
2024-12-30,2024-12-30,Lin1230,PALMASECA - SUCROMILES 1 115 kV,Cia0017,2012-12-31,Uso STR,115.0,10.05,0.0012,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0199,Are0128,Are0032,Sub0696,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1264,ALFEREZ II - MELENDEZ 1 115 kV,Cia0017,2013-11-29,Uso STR,115.0,4.08,0.0005,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0130,Are0128,Are0032,Sub0706,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1263,AGUABLANCA - ALFEREZ II 1 115 kV,Cia0017,2013-11-29,Uso STR,115.0,5.63,0.0007,0.0002,8534.36,30375.9,Are0032,Are0128,Sub0001,Are0128,Are0032,Sub0706,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1420,CANDELARIA (VALLE) - EL CARMELO 2 115 kV,Cia0017,2019-07-15,Uso STR,115.0,8.0,0.0009,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0034,Are0128,Are0032,Sub0766,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1419,CANDELARIA (VALLE) - EL CARMELO 1 115 kV,Cia0017,2019-07-15,Uso STR,115.0,8.0,0.0009,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0034,Are0128,Are0032,Sub0766,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1418,EL CARMELO - JUANCHITO 2 115 kV,Cia0017,2019-07-15,Uso STR,115.0,7.9,0.0009,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0108,Are0128,Are0032,Sub0766,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1417,EL CARMELO - JUANCHITO 1 115 kV,Cia0017,2019-07-15,Uso STR,115.0,7.9,0.0009,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0108,Are0128,Are0032,Sub0766,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0089,BUGA - TULUA 2 115 kV,Cia0017,1958-01-01,Uso STR,115.0,28.5,0.0033,0.0009,8534.36,30375.9,Are0032,Are0128,Sub0029,Are0128,Are0032,Sub0211,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0088,BUGA - TULUA 1 115 kV,Cia0017,1958-01-01,Uso STR,115.0,28.48,0.0033,0.0009,8534.36,30375.9,Are0032,Are0128,Sub0029,Are0128,Are0032,Sub0211,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0027,BAJO ANCHICAYA - CHIPICHAPE 2 115 kV,Cia0017,1955-01-01,Uso STR,115.0,51.3,0.006,0.0017,8534.36,30375.9,Are0032,Are0128,Sub0012,Are0128,Are0032,Sub0055,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0026,BAJO ANCHICAYA - CHIPICHAPE 1 115 kV,Cia0017,1955-01-01,Uso STR,115.0,51.3,0.006,0.0017,8534.36,30375.9,Are0032,Are0128,Sub0012,Are0128,Are0032,Sub0055,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0025,BAJO ANCHICAYA - TABOR (BVENTURA) 1 115 kV,Cia0017,1966-01-01,Uso STR,115.0,35.61,0.0042,0.0012,8534.36,30375.9,Are0032,Are0128,Sub0012,Are0128,Are0032,Sub0028,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1110,PANCE - PAPELCAUCA 1 115 kV,Cia0017,2001-01-01,Uso STR,115.0,18.15,0.0021,0.0006,8534.36,30375.9,Are0032,Are0128,Sub0151,Are0128,Are0032,Sub0659,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1111,AGUABLANCA - PAPELCAUCA 1 115 kV,Cia0017,2001-01-01,Uso STR,115.0,15.93,0.0019,0.0005,8534.36,30375.9,Are0032,Are0128,Sub0001,Are0128,Are0032,Sub0659,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1500,DIESEL II - SUR (CALI) 1 115 KV ,Cia0061,2021-06-13,Uso STR,115.0,3.26,0.0004,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0800,Are0128,Are0032,Sub0801,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1507,DIESEL II - JUANCHITO 2 115 kV,Cia0061,2022-03-03,Uso STR,115.0,4.385,0.0005,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0108,Are0128,Are0032,Sub0801,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1506,DIESEL II - JUANCHITO 1 115 kV,Cia0061,2021-10-11,Uso STR,115.0,4.386,0.0005,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0108,Are0128,Are0032,Sub0801,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0001,AGUABLANCA - JUANCHITO 1 115 kV,Cia0017,1995-01-01,Uso STR,115.0,4.36,0.0005,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0001,Are0128,Are0032,Sub0108,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0002,AGUABLANCA - JUANCHITO 2 115 kV,Cia0017,1995-01-01,Uso STR,115.0,4.36,0.0005,0.0001,8534.36,30375.9,Are0032,Are0128,Sub0001,Are0128,Are0032,Sub0108,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0028,BAJO ANCHICAYA - PAILON 1 115 kV,Cia0017,1957-01-01,Uso STR,115.0,35.48,0.0042,0.0012,8534.36,30375.9,Are0032,Are0128,Sub0012,Are0128,Are0032,Sub0076,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0024,MALAGA - PAILON 1 115 kV,Cia0017,1990-01-01,Uso STR,115.0,69.42,0.0081,0.0023,8534.36,30375.9,Are0032,Are0128,Sub0011,Are0128,Are0032,Sub0076,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0085,PAILON - TABOR (BVENTURA) 1 115 kV,Cia0017,1983-01-01,Uso STR,115.0,8.5,0.001,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0028,Are0128,Are0032,Sub0076,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0228,LA GUACA - LA MESA 2 230 kV,Cia0015,1983-01-01,Uso STN,230.0,4.71,0.0004,0.0002,10999.55,30375.9,Are0017,Are0056,Sub0113,Are0056,Are0017,Sub0115,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1596,GORGONZOLA - VERAGUAS 1 57.5 kV,Cia0013,2023-12-22,Uso STR,57.5,17.71,0.4001,0.0006,44.27,30375.9,Are0017,Are0056,Sub0220,Are0056,Are0017,Sub0612,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0405,GORGONZOLA - SAN FACON 1 57.5 kV,Cia0013,2009-03-09,Uso STR,57.5,3.12,0.0705,0.0001,44.27,30375.9,Are0017,Are0056,Sub0611,Are0056,Are0017,Sub0612,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1226,GORGONZOLA - SALITRE 1 57.5 kV,Cia0013,2011-11-14,Uso STR,57.5,6.966,0.1574,0.0002,44.27,30375.9,Are0017,Are0056,Sub0176,Are0056,Are0017,Sub0612,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0982,CHICALA - SALITRE 1 115 kV,Cia0013,2002-05-30,Uso STR,115.0,14.3,0.0017,0.0005,8534.36,30375.9,Are0017,Are0056,Sub0176,Are0056,Are0017,Sub0614,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0981,CHICALA - COLEGIO 1 115 kV,Cia0013,2002-05-30,Uso STR,115.0,35.06,0.0041,0.0012,8534.36,30375.9,Are0017,Are0056,Sub0060,Are0056,Are0017,Sub0614,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0154,COLEGIO - LAGUNETA 1 115 kV,Cia0013,1965-01-01,Uso STR,115.0,11.71,0.0014,0.0004,8534.36,30375.9,Are0017,Are0056,Sub0060,Are0056,Are0017,Sub0120,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1159,CASTELLANA - SALITRE 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,6.18,0.0007,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0041,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0277,LA PAZ (BOGOTA) - SALITRE 1 115 kV,Cia0013,1954-01-01,Uso STR,115.0,3.81,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0117,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0217,FONTIBON - SALITRE 1 115 kV,Cia0013,1966-01-01,Uso STR,115.0,6.79,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0089,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0304,MORATO - SALITRE 1 115 kV,Cia0013,1957-01-01,Uso STR,115.0,5.92,0.0007,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0136,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0371,BACATA - SALITRE 1 115 kV,Cia0013,2007-12-09,Uso STR,115.0,28.03,0.0033,0.0009,8534.36,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0176,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0073,BOSA - TUNAL 1 115 kV,Cia0013,1954-01-01,Uso STR,115.0,6.18,0.0007,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0024,Are0056,Are0017,Sub0213,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0377,SAN MATEO (BOGOTA) - TUNAL 1 230 kV,Cia0015,1983-01-01,Uso STN,230.0,14.96,0.0014,0.0005,10999.55,30375.9,Are0017,Are0056,Sub0191,Are0056,Are0017,Sub0213,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1165,MUZU - TUNAL 2 115 kV,Cia0013,2001-01-01,Uso STR,115.0,3.91,0.0005,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0139,Are0056,Are0017,Sub0213,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0311,MUZU - TUNAL 1 115 kV,Cia0013,1985-01-01,Uso STR,115.0,3.97,0.0005,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0139,Are0056,Are0017,Sub0213,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0152,CIRCO - TUNAL 1 230 kV,Cia0015,1983-01-01,Uso STN,230.0,29.74,0.0027,0.001,10999.55,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0213,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1474,PORTUGAL - TIBABUYES 1 115 KV,Cia0013,2020-11-02,Uso STR,115.0,4.91,0.0006,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0205,Are0056,Are0017,Sub0779,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1473,NOROESTE - PORTUGAL 1 115 KV,Cia0013,2020-11-02,Uso STR,115.0,10.37,0.0012,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0141,Are0056,Are0017,Sub0779,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0112,CASTELLANA - TORCA 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,13.08,0.0015,0.0004,8534.36,30375.9,Are0017,Are0056,Sub0041,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1014,CHIVOR - TORCA 1 230 kV,Cia5844,1993-12-05,Uso STN,230.0,102.84,0.0093,0.0034,10999.55,30375.9,Are0017,Are0056,Sub0056,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1015,CHIVOR - TORCA 2 230 kV,Cia5844,1993-12-05,Uso STN,230.0,102.65,0.0093,0.0034,10999.55,30375.9,Are0017,Are0056,Sub0056,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1026,GUAVIO - TORCA 2 230 kV,Cia5844,2001-01-01,Uso STN,230.0,82.3,0.0075,0.0027,10999.55,30375.9,Are0017,Are0056,Sub0099,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1025,GUAVIO - TORCA 1 230 kV,Cia5844,2001-01-01,Uso STN,230.0,82.36,0.0075,0.0027,10999.55,30375.9,Are0017,Are0056,Sub0099,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0022,AUTOPISTA - TORCA 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,8.84,0.001,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0009,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0023,AUTOPISTA - TORCA 2 115 kV,Cia0013,1973-01-01,Uso STR,115.0,8.8,0.001,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0009,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0279,CALERA - TORCA 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,12.27,0.0014,0.0004,8534.36,30375.9,Are0017,Are0056,Sub0110,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0068,BACATA - TORCA 2 230 kV,Cia5844,2006-12-14,Uso STN,230.0,19.75,0.0018,0.0007,10999.55,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0067,BACATA - TORCA 1 230 kV,Cia5844,2006-12-14,Uso STN,230.0,19.88,0.0018,0.0007,10999.55,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0210,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1621,BALSILLAS - TREN OCCIDENTE 1 115 kV,Cia0013,2024-12-11,Uso STR,115.0,16.9,0.002,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0014,Are0056,Are0017,Sub0845,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1622,FACATATIVA - TREN OCCIDENTE 1 115 kV,Cia0013,2024-12-11,Uso STR,115.0,6.5,0.0008,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0281,Are0056,Are0017,Sub0845,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0061,MUÑA - SAN CARLOS (BOGOTA) 1 115 kV,Cia0013,2001-01-01,Uso STR,115.0,23.27,0.0027,0.0008,8534.36,30375.9,Are0017,Are0056,Sub0138,Are0056,Are0017,Sub0182,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0310,MUZU - SAN CARLOS (BOGOTA) 1 115 kV,Cia0013,1973-01-01,Uso STR,115.0,2.73,0.0003,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0139,Are0056,Are0017,Sub0182,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0413,GUAVIO - UBALA 1 115 kV,Cia0013,2008-01-01,Uso STR,115.0,18.19,0.0021,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0099,Are0056,Are0017,Sub0645,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0144,CIRCO - CONCORDIA 2 115 kV,Cia0013,1962-01-01,Uso STR,115.0,1.31,0.0002,0.0,8534.36,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0063,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0145,CIRCO - CONCORDIA 3 115 kV,Cia0013,1984-01-01,Uso STR,115.0,1.51,0.0002,0.0,8534.36,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0063,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0143,CIRCO - CONCORDIA 1 115 kV,Cia0013,1962-01-01,Uso STR,115.0,1.31,0.0002,0.0,8534.36,30375.9,Are0017,Are0056,Sub0058,Are0056,Are0017,Sub0063,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0100,CARRERA QUINTA - CONCORDIA 1 115 kV,Cia0013,1978-01-01,Uso STR,115.0,3.99,0.0005,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0038,Are0056,Are0017,Sub0063,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1551,NUEVA ESPERANZA - RIO (BOGOTA) 1 115 kV,Cia0013,2022-12-11,Uso STR,115.0,7.83,0.0009,0.0003,8534.36,30375.9,Are0017,Are0056,Sub0730,Are0056,Are0017,Sub0822,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1552,RIO (BOGOTA) - TECHO 1 115 kV,Cia0013,2022-12-11,Uso STR,115.0,19.06,0.0022,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0202,Are0056,Are0017,Sub0822,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0033,BALSILLAS - MOSQUERA 1 115 kV,Cia0013,1974-01-01,Uso STR,115.0,4.77,0.0006,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0014,Are0056,Are0017,Sub0137,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin1164,CALERA - USAQUEN 1 115 kV,Cia0013,2002-01-01,Uso STR,115.0,17.39,0.002,0.0006,8534.36,30375.9,Are0017,Are0056,Sub0110,Are0056,Are0017,Sub0216,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0306,MORATO - USAQUEN 1 115 kV,Cia0013,1982-01-01,Uso STR,115.0,5.33,0.0006,0.0002,8534.36,30375.9,Are0017,Are0056,Sub0136,Are0056,Are0017,Sub0216,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0070,BOLIVIA - TIBABUYES 1 115 kV,Cia0013,1977-01-01,Uso STR,115.0,3.57,0.0004,0.0001,8534.36,30375.9,Are0017,Are0056,Sub0023,Are0056,Are0017,Sub0205,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0185,EL SOL - TENJO 1 115 kV,Cia0013,1992-01-01,Uso STR,115.0,16.58,0.0019,0.0005,8534.36,30375.9,Are0017,Are0056,Sub0079,Are0056,Are0017,Sub0203,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0313,NOROESTE - TENJO 1 115 kV,Cia0013,1992-01-01,Uso STR,115.0,15.99,0.0019,0.0005,8534.36,30375.9,Are0017,Are0056,Sub0141,Are0056,Are0017,Sub0203,Are0056,Are0017,P1D
2024-12-30,2024-12-30,Lin0074,BACATA - PRIMAVERA 1 500 kV,Cia5844,2006-12-29,Uso STN,500.0,196.92,0.0514,0.0065,3833.09,30375.9,Are0017,Are0056,Sub0083,Are0056,Are0017,Sub0245,Are0002,Are0017,P1D
2024-12-30,2024-12-30,Lin0520,EL SOL - REFISAL 1 115 kV,Cia0013,1963-01-01,Uso STR,115.0,1.49,0.0002,0.0,8534.36,30375.9,Are0017,Are0056,Sub0079,Are0056,Are0017,Sub0393,,Are0017,P1D
2024-12-30,2024-12-30,Lin1265,ALFEREZ (EEB) - YUMBO 1 230 kV,Cia5844,2014-01-24,Uso STN,230.0,24.535,0.0022,0.0008,10999.55,30375.9,Are0032,Are0128,Sub0227,Are0128,Are0032,Sub0707,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1516,BUGA - VIJES 1 115 kV,Cia0017,2021-12-31,Uso STR,115.0,24.06,0.0028,0.0008,8534.36,30375.9,Are0032,Are0128,Sub0029,Are0128,Are0032,Sub0806,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1517,SAN MARCOS (VALLE) - VIJES 1 115 kV,Cia0017,2021-12-31,Uso STR,115.0,13.44,0.0016,0.0004,8534.36,30375.9,Are0032,Are0128,Sub0189,Are0128,Are0032,Sub0806,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0138,CHIPICHAPE - TERMOYUMBO 1 115 KV,Cia0017,1958-01-01,Uso STR,115.0,10.8,0.0013,0.0004,8534.36,30375.9,Are0032,Are0128,Sub0055,Are0128,Are0032,Sub0294,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin0376,SAN LUIS - TERMOYUMBO 2 115 kV,Cia0017,1995-01-01,Uso STR,115.0,8.96,0.001,0.0003,8534.36,30375.9,Are0032,Are0128,Sub0188,Are0128,Are0032,Sub0294,Are0128,Are0032,P1D
2024-12-30,2024-12-30,Lin1407,EL ZAQUE - SAN MARTIN 1 115 kV,Cia0004,2019-01-29,Uso STR,115.0,64.0,0.0075,0.0021,8534.36,30375.9,Are0019,Are0128,Sub0080,Are0128,Are0019,Sub0762,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1406,RIO MAYO - SAN MARTIN 1 115 kV,Cia0004,2019-01-29,Uso STR,115.0,15.0,0.0018,0.0005,8534.36,30375.9,Are0019,Are0128,Sub0168,Are0128,Are0019,Sub0762,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1404,PASTO - SAN MARTIN 1 115 kV,Cia0004,2019-01-29,Uso STR,115.0,41.0,0.0048,0.0013,8534.36,30375.9,Are0019,Are0128,Sub0154,Are0128,Are0019,Sub0762,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1372,GUAPI - SAN BERNARDINO 1 115 kV,Cia0004,2019-08-24,Uso STR,115.0,155.36,0.0182,0.0051,8534.36,30375.9,Are0019,Are0128,Sub0181,Are0128,Are0019,Sub0745,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1373,GUAPI - OLAYA HERRERA 1 115 kV,Cia0004,2019-08-24,Uso STR,115.0,62.05,0.0073,0.002,8534.36,30375.9,Are0019,Are0128,Sub0745,Are0128,Are0019,Sub0746,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin0342,EL ZAQUE - PRINCIPAL (POPAYAN) 1 115 kV,Cia0631,1969-01-01,Uso STR,115.0,70.0,0.0082,0.0023,8534.36,30375.9,Are0019,Are0128,Sub0080,Are0128,Are0019,Sub0159,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1090,PAEZ - SAN BERNARDINO 1 230 kV,Cia5844,1986-07-27,Uso STN,230.0,117.97,0.0107,0.0039,10999.55,30375.9,Are0019,Are0128,Sub0181,Are0128,Are0019,Sub0370,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1096,JUANCHITO - PAEZ 1 230 kV,Cia5844,1971-01-01,Uso STN,230.0,35.19,0.0032,0.0012,10999.55,30375.9,Are0019,Are0128,Sub0108,Are0128,Are0019,Sub0370,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin0380,CABAÑA (CAUCA) - SANTANDER 1 115 kV,Cia0631,1989-01-01,Uso STR,115.0,24.5,0.0029,0.0008,8534.36,30375.9,Are0019,Are0128,Sub0194,Are0128,Are0019,Sub0460,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin0118,CATAMBUCO - PASTO 1 115 kV,Cia0004,1992-01-01,Uso STR,115.0,12.0,0.0014,0.0004,8534.36,30375.9,Are0019,Are0128,Sub0043,Are0128,Are0019,Sub0154,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin0266,JAMONDINO - PASTO 1 115 kV,Cia0004,1992-01-01,Uso STR,115.0,6.0,0.0007,0.0002,8534.36,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0154,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin0363,JAMONDINO - MOCOA (JUNIN) 1 230 kV,Cia0015,2007-12-06,Uso STN,230.0,75.16,0.0068,0.0025,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0404,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1204,JAMUNDI - PANCE 1 115 kV,Cia0631,2011-06-30,Uso STR,115.0,11.27,0.0013,0.0004,8534.36,30375.9,Are0019,Are0128,Sub0151,Are0128,Are0019,Sub0687,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1205,JAMUNDI - SANTANDER 1 115 kV,Cia0631,2011-06-30,Uso STR,115.0,31.83,0.0037,0.001,8534.36,30375.9,Are0019,Are0128,Sub0194,Are0128,Are0019,Sub0687,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1292,JAMONDINO - TESALIA 1 230 kV,Cia0015,2014-12-17,Uso STN,230.0,263.12,0.0239,0.0087,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0719,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1291,BETANIA - TESALIA 1 230 kV,Cia0015,2014-12-17,Uso STN,230.0,35.74,0.0032,0.0012,10999.55,30375.9,Are0019,Are0128,Sub0021,Are0128,Are0019,Sub0719,Are0128,Are0019,P1D
2024-12-30,2024-12-30,Lin1097,PANAMERICANA - TULCAN 1 138 kV,Cia5844,1995-01-01,Uso STN,138.0,15.49,1.0,0.0005,15.49,30375.9,Are0019,Are0128,Sub0104,Are0128,Are0019,Sub0316,Are0064,Are0019,P1D
2024-12-30,2024-12-30,Lin1502,JAMONDINO - PIMAMPIRO 2 230 KV,Cia5844,2021-07-25,Uso STN,230.0,138.71,0.0126,0.0046,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0803,Are0064,Are0019,P1D
2024-12-30,2024-12-30,Lin1501,JAMONDINO - PIMAMPIRO 1 230 KV,Cia5844,2021-07-25,Uso STN,230.0,138.71,0.0126,0.0046,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0803,Are0064,Are0019,P1D
2024-12-30,2024-12-30,Lin1504,JAMONDINO - PIMAMPIRO 4 230 KV,Cia0015,2021-07-11,Uso STN,230.0,132.03,0.012,0.0043,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0803,Are0064,Are0019,P1D
2024-12-30,2024-12-30,Lin1503,JAMONDINO - PIMAMPIRO 3 230 KV,Cia0015,2021-07-11,Uso STN,230.0,132.03,0.012,0.0043,10999.55,30375.9,Are0019,Are0128,Sub0107,Are0128,Are0019,Sub0803,Are0064,Are0019,P1D
2024-12-30,2024-12-30,Lin1318,JUAN MINA - NUEVA BARRANQUILLA 1 110 kV,Cia6640,2016-07-01,Uso STR,110.0,10.9,0.0028,0.0004,3862.77,30375.9,Are0016,Are0127,Sub0383,Are0127,Are0016,Sub0726,Are0127,Are0016,P1D
2024-12-30,2024-12-30,Lin0923,BARANOA - SABANALARGA 1 110 kV,Cia6640,2001-01-01,Uso STR,110.0,15.62,0.004,0.0005,3862.77,30375.9,Are0016,Are0127,Sub0173,Are0127,Are0016,Sub0584,Are0127,Are0016,P1D
2024-12-30,2024-12-30,Lin0924,BARANOA - MALAMBO 1 110 kV,Cia6640,1985-01-01,Uso STR,110.0,17.7,0.0046,0.0006,3862.77,30375.9,Are0016,Are0127,Sub0123,Are0127,Are0016,Sub0584,Are0127,Are0016,P1D
2024-12-30,2024-12-30,Lin0316,OASIS - SILENCIO 1 110 kV,Cia6640,1989-01-01,Uso STR,110.0,4.6,0.0012,0.0002,3862.77,30375.9,Are0016,Are0127,Sub0142,Are0127,Are0016,Sub0195,Are0127,Are0016,P1D
2024-12-30,2024-12-30,Lin0124,CENTRO (BARRANQUILLA) - SILENCIO 1 110 kV,Cia6640,1989-01-01,Uso STR,110.0,3.26,0.0008,0.0001,3862.77,30375.9,Are0016,Are0127,Sub0047,Are0127,Are0016,Sub0195,Are0127,Are0016,P1D
